client_id,age,job,marital,education,credit_default,mortgage
10844,35,basic_9y,divorced,basic_9y,False,True
10845,34,university_degree,married,university_degree,False,True
10846,42,basic_6y,married,basic_6y,False,True
10847,32,high_school,single,high_school,False,False
10848,31,professional_course,married,professional_course,False,False
10849,38,university_degree,single,university_degree,False,True
10850,30,basic_6y,married,basic_6y,False,False
10851,54,basic_4y,married,basic_4y,False,False
10852,38,basic_9y,single,basic_9y,False,True
10853,25,basic_9y,single,basic_9y,False,False
10854,25,professional_course,single,professional_course,False,False
10855,51,university_degree,divorced,university_degree,False,True
10856,35,basic_4y,single,basic_4y,False,False
10857,28,university_degree,single,university_degree,False,False
10858,47,high_school,married,high_school,False,False
10859,35,professional_course,single,professional_course,False,False
10860,51,basic_9y,single,basic_9y,False,True
10861,28,university_degree,single,university_degree,False,False
10862,34,basic_9y,married,basic_9y,False,False
10863,27,basic_4y,married,basic_4y,False,False
10864,31,high_school,married,high_school,False,True
10865,35,professional_course,married,professional_course,False,False
10866,56,university_degree,married,university_degree,False,False
10867,31,basic_6y,single,basic_6y,False,False
10868,41,basic_4y,divorced,basic_4y,False,True
10869,58,basic_4y,married,basic_4y,False,True
10870,38,basic_6y,married,basic_6y,False,False
10871,47,high_school,married,high_school,False,True
10872,46,basic_4y,married,basic_4y,False,False
10873,56,high_school,married,high_school,False,False
10874,47,high_school,married,high_school,False,False
10875,33,high_school,single,high_school,False,False
10876,55,professional_course,married,professional_course,False,True
10877,47,high_school,married,high_school,False,True
10878,56,high_school,married,high_school,False,True
10879,32,high_school,married,high_school,False,False
10880,41,basic_6y,married,basic_6y,False,False
10881,52,professional_course,married,professional_course,False,False
10882,43,basic_4y,married,basic_4y,False,True
10883,29,high_school,married,high_school,False,False
10884,41,high_school,divorced,high_school,False,True
10885,23,professional_course,married,professional_course,False,False
10886,51,,divorced,,False,False
10887,36,high_school,single,high_school,False,False
10888,51,,divorced,,False,False
10889,35,professional_course,married,professional_course,False,False
10890,43,basic_6y,married,basic_6y,False,False
10891,32,high_school,married,high_school,False,True
10892,41,basic_9y,married,basic_9y,False,True
10893,43,university_degree,married,university_degree,False,True
10894,54,basic_4y,single,basic_4y,False,False
10895,25,high_school,single,high_school,False,True
10896,36,high_school,married,high_school,False,True
10897,36,high_school,married,high_school,False,True
10898,42,university_degree,divorced,university_degree,False,False
10899,35,professional_course,single,professional_course,False,False
10900,50,university_degree,married,university_degree,False,True
10901,42,university_degree,divorced,university_degree,False,True
10902,32,high_school,married,high_school,False,True
10903,32,high_school,married,high_school,False,False
10904,51,high_school,married,high_school,False,False
10905,39,basic_9y,divorced,basic_9y,False,True
10906,38,basic_9y,married,basic_9y,False,True
10907,43,basic_6y,married,basic_6y,False,True
10908,39,basic_9y,divorced,basic_9y,False,True
10909,41,basic_9y,married,basic_9y,False,True
10910,34,high_school,single,high_school,False,False
10911,36,high_school,married,high_school,False,True
10912,28,high_school,single,high_school,False,False
10913,49,basic_4y,divorced,basic_4y,False,False
10914,31,basic_9y,married,basic_9y,False,False
10915,25,basic_4y,married,basic_4y,False,False
10916,29,university_degree,married,university_degree,False,False
10917,56,basic_4y,married,basic_4y,False,False
10918,54,basic_4y,divorced,basic_4y,False,False
10919,31,high_school,married,high_school,False,True
10920,34,professional_course,married,professional_course,False,False
10921,27,university_degree,married,university_degree,False,True
10922,31,high_school,married,high_school,False,True
10923,51,,divorced,,False,False
10924,28,university_degree,single,university_degree,False,True
10925,28,basic_9y,single,basic_9y,False,False
10926,26,basic_4y,married,basic_4y,False,False
10927,25,high_school,married,high_school,False,True
10928,39,professional_course,married,professional_course,False,True
10929,28,basic_9y,married,basic_9y,False,False
10930,33,university_degree,married,university_degree,False,True
10931,39,professional_course,married,professional_course,False,False
10932,55,basic_4y,single,basic_4y,False,False
10933,29,university_degree,married,university_degree,False,False
10934,51,university_degree,married,university_degree,False,True
10935,28,basic_9y,married,basic_9y,False,True
10936,24,basic_4y,single,basic_4y,False,False
10937,24,basic_4y,single,basic_4y,False,False
10938,45,,divorced,,False,True
10939,20,high_school,single,high_school,False,True
10940,34,basic_9y,married,basic_9y,False,False
10941,25,basic_9y,married,basic_9y,False,False
10942,29,professional_course,married,professional_course,False,False
10943,29,basic_9y,married,basic_9y,False,False
10944,29,professional_course,married,professional_course,False,False
10945,32,basic_6y,married,basic_6y,False,False
10946,32,basic_6y,married,basic_6y,False,True
10947,32,university_degree,single,university_degree,False,False
10948,38,university_degree,single,university_degree,False,True
10949,29,,married,,False,False
10950,37,university_degree,single,university_degree,False,False
10951,36,basic_9y,married,basic_9y,False,False
10952,55,basic_4y,single,basic_4y,False,True
10953,29,high_school,single,high_school,False,True
10954,43,basic_4y,married,basic_4y,False,True
10955,24,high_school,single,high_school,False,True
10956,24,high_school,single,high_school,False,True
10957,55,basic_4y,married,basic_4y,False,False
10958,38,basic_4y,married,basic_4y,False,False
10959,40,university_degree,married,university_degree,False,False
10960,41,basic_9y,married,basic_9y,False,True
10961,29,professional_course,single,professional_course,False,False
10962,58,university_degree,unknown,university_degree,False,False
10963,28,university_degree,married,university_degree,False,False
10964,57,basic_9y,married,basic_9y,False,True
10965,57,basic_4y,married,basic_4y,False,False
10966,33,basic_4y,married,basic_4y,False,False
10967,43,basic_4y,married,basic_4y,False,False
10968,38,professional_course,married,professional_course,False,False
10969,56,university_degree,single,university_degree,False,True
10970,52,high_school,single,high_school,False,True
10971,25,professional_course,married,professional_course,False,True
10972,31,professional_course,married,professional_course,False,True
10973,52,high_school,single,high_school,False,True
10974,36,high_school,married,high_school,False,True
10975,32,university_degree,single,university_degree,False,True
10976,26,high_school,single,high_school,False,False
10977,41,high_school,married,high_school,False,False
10978,31,high_school,divorced,high_school,False,True
10979,28,university_degree,married,university_degree,False,True
10980,32,basic_9y,divorced,basic_9y,False,False
10981,41,professional_course,single,professional_course,False,True
10982,29,professional_course,divorced,professional_course,False,True
10983,39,basic_9y,married,basic_9y,False,False
10984,42,university_degree,married,university_degree,False,False
10985,50,high_school,married,high_school,False,False
10986,34,high_school,married,high_school,False,False
10987,32,high_school,single,high_school,False,True
10988,44,professional_course,married,professional_course,False,False
10989,42,professional_course,married,professional_course,False,True
10990,48,university_degree,divorced,university_degree,False,True
10991,41,basic_9y,married,basic_9y,False,True
10992,27,high_school,single,high_school,False,False
10993,32,professional_course,married,professional_course,False,False
10994,55,basic_4y,married,basic_4y,False,True
10995,27,university_degree,single,university_degree,False,False
10996,41,university_degree,married,university_degree,False,True
10997,43,basic_4y,married,basic_4y,False,True
10998,54,high_school,married,high_school,False,False
10999,52,high_school,divorced,high_school,False,False
11000,55,basic_4y,single,basic_4y,False,True
11001,38,basic_9y,married,basic_9y,False,False
11002,42,high_school,married,high_school,False,False
11003,56,basic_4y,married,basic_4y,False,True
11004,41,basic_9y,married,basic_9y,False,True
11005,31,high_school,married,high_school,False,True
11006,29,,married,,False,False
11007,40,basic_9y,married,basic_9y,False,False
11008,25,high_school,single,high_school,False,False
11009,46,university_degree,married,university_degree,False,False
11010,53,university_degree,divorced,university_degree,False,False
11011,42,basic_6y,married,basic_6y,False,True
11012,59,basic_9y,married,basic_9y,False,True
11013,24,professional_course,single,professional_course,False,True
11014,44,high_school,single,high_school,False,False
11015,43,basic_9y,married,basic_9y,False,False
11016,31,basic_9y,married,basic_9y,False,True
11017,28,professional_course,single,professional_course,False,True
11018,33,basic_4y,married,basic_4y,False,True
11019,47,basic_9y,married,basic_9y,False,True
11020,38,,married,,False,False
11021,35,university_degree,divorced,university_degree,False,True
11022,47,professional_course,married,professional_course,False,False
11023,25,basic_9y,married,basic_9y,False,True
11024,26,professional_course,single,professional_course,False,False
11025,39,basic_4y,married,basic_4y,False,True
11026,42,professional_course,married,professional_course,False,False
11027,43,high_school,married,high_school,False,False
11028,29,professional_course,married,professional_course,False,False
11029,50,university_degree,married,university_degree,False,False
11030,29,professional_course,married,professional_course,False,False
11031,45,professional_course,divorced,professional_course,False,True
11032,36,,married,,False,True
11033,38,basic_4y,married,basic_4y,False,True
11034,36,high_school,married,high_school,False,True
11035,33,high_school,married,high_school,False,False
11036,33,university_degree,married,university_degree,False,True
11037,44,basic_4y,married,basic_4y,False,False
11038,33,basic_4y,married,basic_4y,False,True
11039,43,university_degree,divorced,university_degree,False,False
11040,39,basic_9y,divorced,basic_9y,False,True
11041,36,university_degree,single,university_degree,False,False
11042,31,high_school,single,high_school,False,False
11043,49,professional_course,married,professional_course,False,True
11044,44,high_school,married,high_school,False,True
11045,51,high_school,married,high_school,False,False
11046,28,university_degree,married,university_degree,False,False
11047,57,,divorced,,False,False
11048,41,basic_9y,married,basic_9y,False,False
11049,49,basic_6y,married,basic_6y,False,False
11050,44,high_school,married,high_school,False,True
11051,57,professional_course,divorced,professional_course,False,False
11052,36,high_school,married,high_school,False,False
11053,49,high_school,married,high_school,False,True
11054,36,high_school,married,high_school,False,False
11055,51,university_degree,married,university_degree,False,False
11056,45,high_school,married,high_school,False,False
11057,30,high_school,married,high_school,False,False
11058,46,basic_9y,married,basic_9y,False,True
11059,43,basic_9y,single,basic_9y,False,True
11060,23,basic_9y,single,basic_9y,False,True
11061,50,professional_course,married,professional_course,False,True
11062,41,high_school,single,high_school,False,True
11063,26,high_school,single,high_school,False,False
11064,47,basic_6y,married,basic_6y,False,False
11065,52,basic_4y,married,basic_4y,False,False
11066,33,university_degree,married,university_degree,False,False
11067,28,university_degree,single,university_degree,False,True
11068,28,,married,,False,False
11069,42,,married,,False,False
11070,28,basic_6y,married,basic_6y,False,False
11071,54,basic_6y,married,basic_6y,False,False
11072,35,high_school,married,high_school,False,True
11073,60,university_degree,married,university_degree,False,False
11074,47,high_school,married,high_school,False,True
11075,60,high_school,married,high_school,False,True
11076,29,university_degree,single,university_degree,False,True
11077,49,high_school,married,high_school,False,False
11078,56,basic_4y,married,basic_4y,False,False
11079,33,high_school,married,high_school,False,False
11080,28,high_school,single,high_school,False,True
11081,60,university_degree,married,university_degree,False,False
11082,34,high_school,married,high_school,False,False
11083,36,basic_9y,married,basic_9y,False,True
11084,39,university_degree,single,university_degree,False,True
11085,40,university_degree,single,university_degree,False,False
11086,56,university_degree,married,university_degree,False,True
11087,33,professional_course,single,professional_course,False,False
11088,40,basic_9y,married,basic_9y,False,False
11089,58,basic_4y,married,basic_4y,False,False
11090,40,basic_9y,divorced,basic_9y,False,False
11091,32,basic_6y,married,basic_6y,False,True
11092,37,high_school,single,high_school,False,False
11093,46,university_degree,single,university_degree,False,True
11094,49,high_school,married,high_school,False,False
11095,26,university_degree,single,university_degree,False,False
11096,31,professional_course,single,professional_course,False,False
11097,36,basic_9y,single,basic_9y,False,True
11098,32,university_degree,married,university_degree,False,False
11099,34,basic_9y,married,basic_9y,False,True
11100,35,university_degree,single,university_degree,False,False
11101,59,basic_9y,married,basic_9y,False,False
11102,47,university_degree,divorced,university_degree,False,False
11103,46,basic_4y,married,basic_4y,False,False
11104,41,high_school,married,high_school,False,False
11105,42,basic_6y,married,basic_6y,False,True
11106,39,professional_course,married,professional_course,False,False
11107,46,basic_6y,divorced,basic_6y,False,False
11108,27,university_degree,married,university_degree,False,False
11109,49,basic_9y,married,basic_9y,False,False
11110,50,professional_course,married,professional_course,False,False
11111,49,high_school,married,high_school,False,False
11112,39,professional_course,single,professional_course,False,False
11113,47,high_school,divorced,high_school,False,False
11114,30,basic_9y,married,basic_9y,False,False
11115,35,,married,,False,False
11116,40,professional_course,married,professional_course,False,False
11117,56,basic_4y,married,basic_4y,False,False
11118,40,university_degree,divorced,university_degree,False,True
11119,30,university_degree,married,university_degree,False,False
11120,33,university_degree,single,university_degree,False,False
11121,35,basic_6y,married,basic_6y,False,False
11122,58,professional_course,divorced,professional_course,False,False
11123,47,high_school,divorced,high_school,False,True
11124,46,basic_6y,married,basic_6y,False,False
11125,53,high_school,married,high_school,False,True
11126,58,professional_course,divorced,professional_course,False,True
11127,49,high_school,single,high_school,False,False
11128,43,high_school,married,high_school,False,True
11129,34,basic_9y,divorced,basic_9y,False,False
11130,41,basic_9y,married,basic_9y,False,False
11131,47,professional_course,married,professional_course,False,False
11132,42,high_school,married,high_school,False,True
11133,49,high_school,married,high_school,False,False
11134,54,basic_4y,divorced,basic_4y,False,False
11135,41,basic_9y,divorced,basic_9y,False,False
11136,36,university_degree,married,university_degree,False,True
11137,51,professional_course,married,professional_course,False,True
11138,41,professional_course,married,professional_course,False,True
11139,42,high_school,married,high_school,False,False
11140,52,university_degree,divorced,university_degree,False,False
11141,29,university_degree,married,university_degree,False,False
11142,46,basic_9y,married,basic_9y,False,False
11143,42,high_school,single,high_school,False,False
11144,35,basic_4y,married,basic_4y,False,False
11145,48,university_degree,single,university_degree,False,True
11146,27,professional_course,single,professional_course,False,False
11147,32,high_school,single,high_school,False,False
11148,45,basic_9y,married,basic_9y,False,True
11149,35,university_degree,married,university_degree,False,False
11150,32,high_school,married,high_school,False,False
11151,35,high_school,married,high_school,False,False
11152,47,basic_4y,married,basic_4y,False,False
11153,35,high_school,married,high_school,False,False
11154,53,high_school,single,high_school,False,False
11155,37,professional_course,married,professional_course,False,False
11156,42,basic_4y,married,basic_4y,False,False
11157,58,basic_4y,married,basic_4y,False,False
11158,53,high_school,single,high_school,False,False
11159,35,professional_course,married,professional_course,False,False
11160,55,high_school,married,high_school,False,True
11161,51,basic_4y,married,basic_4y,False,False
11162,51,professional_course,married,professional_course,False,False
11163,37,professional_course,single,professional_course,False,False
11164,48,basic_6y,divorced,basic_6y,False,True
11165,44,university_degree,married,university_degree,False,False
11166,34,high_school,married,high_school,False,False
11167,45,basic_9y,married,basic_9y,False,False
11168,33,professional_course,married,professional_course,False,True
11169,41,university_degree,married,university_degree,False,True
11170,42,basic_6y,single,basic_6y,False,False
11171,30,high_school,married,high_school,False,False
11172,41,basic_9y,married,basic_9y,False,True
11173,45,professional_course,married,professional_course,False,True
11174,45,basic_6y,married,basic_6y,False,True
11175,38,professional_course,single,professional_course,False,False
11176,40,,married,,False,False
11177,43,university_degree,married,university_degree,False,False
11178,35,basic_9y,married,basic_9y,False,True
11179,37,basic_4y,single,basic_4y,False,True
11180,47,university_degree,married,university_degree,False,False
11181,39,basic_4y,married,basic_4y,False,True
11182,34,basic_9y,married,basic_9y,False,True
11183,46,basic_4y,married,basic_4y,False,False
11184,44,basic_4y,married,basic_4y,False,False
11185,40,university_degree,married,university_degree,False,False
11186,54,high_school,married,high_school,False,False
11187,46,basic_9y,married,basic_9y,False,False
11188,36,university_degree,divorced,university_degree,False,False
11189,41,basic_4y,married,basic_4y,False,True
11190,42,,married,,False,True
11191,34,university_degree,single,university_degree,False,False
11192,45,,married,,False,False
11193,33,university_degree,married,university_degree,False,False
11194,45,basic_4y,married,basic_4y,False,False
11195,40,basic_9y,married,basic_9y,False,False
11196,38,basic_4y,married,basic_4y,False,False
11197,49,professional_course,married,professional_course,False,False
11198,49,high_school,married,high_school,False,False
11199,39,basic_9y,married,basic_9y,False,False
11200,41,basic_9y,married,basic_9y,False,True
11201,41,high_school,divorced,high_school,False,False
11202,42,basic_9y,married,basic_9y,False,False
11203,49,,married,,False,False
11204,42,high_school,married,high_school,False,True
11205,34,high_school,single,high_school,False,True
11206,49,high_school,divorced,high_school,False,False
11207,43,basic_9y,married,basic_9y,False,True
11208,42,high_school,married,high_school,False,False
11209,52,,married,,False,True
11210,50,basic_4y,married,basic_4y,False,True
11211,57,university_degree,married,university_degree,False,False
11212,47,basic_6y,married,basic_6y,False,True
11213,44,,married,,False,False
11214,40,university_degree,married,university_degree,False,False
11215,30,high_school,married,high_school,False,False
11216,33,university_degree,married,university_degree,False,False
11217,37,professional_course,married,professional_course,False,True
11218,36,high_school,married,high_school,False,False
11219,38,professional_course,divorced,professional_course,False,False
11220,55,professional_course,divorced,professional_course,False,False
11221,43,professional_course,married,professional_course,False,True
11222,37,high_school,single,high_school,False,False
11223,31,basic_9y,married,basic_9y,False,False
11224,29,high_school,married,high_school,False,False
11225,24,professional_course,married,professional_course,False,False
11226,57,high_school,married,high_school,False,True
11227,30,,single,,False,False
11228,58,high_school,married,high_school,False,False
11229,26,high_school,single,high_school,False,False
11230,29,high_school,single,high_school,False,True
11231,23,high_school,single,high_school,False,False
11232,47,basic_9y,married,basic_9y,False,False
11233,38,basic_6y,married,basic_6y,False,False
11234,45,university_degree,divorced,university_degree,False,True
11235,52,basic_4y,divorced,basic_4y,False,True
11236,29,high_school,single,high_school,False,True
11237,43,basic_9y,married,basic_9y,False,True
11238,36,basic_9y,married,basic_9y,False,True
11239,38,high_school,married,high_school,False,False
11240,27,basic_6y,married,basic_6y,False,True
11241,38,high_school,married,high_school,False,True
11242,52,high_school,divorced,high_school,False,True
11243,52,high_school,divorced,high_school,False,False
11244,38,high_school,married,high_school,False,True
11245,54,basic_6y,married,basic_6y,False,False
11246,39,basic_6y,married,basic_6y,False,True
11247,28,high_school,married,high_school,False,False
11248,53,university_degree,married,university_degree,False,False
11249,40,university_degree,married,university_degree,False,False
11250,49,university_degree,married,university_degree,False,False
11251,40,high_school,married,high_school,False,True
11252,23,professional_course,single,professional_course,False,False
11253,36,high_school,single,high_school,False,False
11254,38,basic_4y,married,basic_4y,False,False
11255,31,high_school,married,high_school,False,False
11256,36,basic_9y,single,basic_9y,False,False
11257,34,basic_9y,married,basic_9y,False,False
11258,35,university_degree,divorced,university_degree,False,True
11259,37,basic_9y,divorced,basic_9y,False,False
11260,57,basic_4y,married,basic_4y,False,False
11261,35,high_school,married,high_school,False,False
11262,58,high_school,married,high_school,False,False
11263,36,basic_4y,married,basic_4y,False,False
11264,49,university_degree,married,university_degree,False,False
11265,38,university_degree,married,university_degree,False,False
11266,39,high_school,single,high_school,False,False
11267,34,professional_course,married,professional_course,False,True
11268,36,basic_4y,married,basic_4y,False,True
11269,33,basic_9y,single,basic_9y,False,False
11270,59,,married,,False,True
11271,57,basic_4y,single,basic_4y,False,True
11272,55,professional_course,married,professional_course,False,True
11273,25,basic_9y,single,basic_9y,False,True
11274,55,basic_4y,married,basic_4y,False,True
11275,23,basic_9y,single,basic_9y,False,False
11276,56,basic_9y,single,basic_9y,False,False
11277,31,university_degree,single,university_degree,False,False
11278,51,basic_4y,married,basic_4y,False,False
11279,43,basic_9y,divorced,basic_9y,False,False
11280,45,university_degree,married,university_degree,False,False
11281,57,basic_4y,married,basic_4y,False,False
11282,34,basic_6y,married,basic_6y,False,False
11283,31,high_school,married,high_school,False,True
11284,37,university_degree,married,university_degree,False,False
11285,29,basic_9y,married,basic_9y,False,True
11286,60,basic_4y,married,basic_4y,False,False
11287,40,basic_4y,single,basic_4y,False,True
11288,55,professional_course,married,professional_course,False,False
11289,43,university_degree,married,university_degree,False,False
11290,45,basic_9y,married,basic_9y,False,False
11291,40,professional_course,married,professional_course,False,True
11292,37,basic_9y,married,basic_9y,False,True
11293,47,university_degree,married,university_degree,False,False
11294,37,professional_course,married,professional_course,False,False
11295,28,basic_9y,married,basic_9y,False,True
11296,52,,married,,False,False
11297,28,basic_9y,married,basic_9y,False,False
11298,25,professional_course,single,professional_course,False,False
11299,38,high_school,married,high_school,False,False
11300,55,basic_4y,married,basic_4y,False,True
11301,53,basic_9y,divorced,basic_9y,False,True
11302,35,high_school,married,high_school,False,True
11303,45,basic_9y,single,basic_9y,False,True
11304,28,high_school,single,high_school,False,False
11305,36,professional_course,single,professional_course,False,False
11306,26,high_school,single,high_school,False,False
11307,45,basic_9y,single,basic_9y,False,True
11308,38,university_degree,married,university_degree,False,False
11309,46,high_school,married,high_school,False,False
11310,49,university_degree,divorced,university_degree,False,False
11311,53,professional_course,married,professional_course,False,False
11312,49,high_school,married,high_school,False,True
11313,42,basic_6y,married,basic_6y,False,False
11314,48,high_school,married,high_school,False,True
11315,26,basic_9y,single,basic_9y,False,True
11316,35,basic_4y,single,basic_4y,False,True
11317,42,basic_4y,married,basic_4y,False,False
11318,50,,married,,False,True
11319,60,university_degree,married,university_degree,False,True
11320,56,basic_4y,married,basic_4y,False,False
11321,31,basic_9y,married,basic_9y,False,False
11322,46,university_degree,married,university_degree,False,True
11323,40,basic_9y,married,basic_9y,False,False
11324,42,university_degree,married,university_degree,False,False
11325,33,basic_9y,divorced,basic_9y,False,False
11326,60,basic_9y,married,basic_9y,False,True
11327,40,basic_4y,married,basic_4y,False,False
11328,52,basic_4y,married,basic_4y,False,True
11329,42,high_school,divorced,high_school,False,False
11330,48,high_school,married,high_school,False,False
11331,34,basic_6y,married,basic_6y,False,True
11332,34,university_degree,single,university_degree,False,False
11333,48,basic_9y,married,basic_9y,False,True
11334,26,basic_9y,single,basic_9y,False,False
11335,38,high_school,married,high_school,False,True
11336,39,university_degree,married,university_degree,False,False
11337,43,professional_course,single,professional_course,False,False
11338,29,high_school,single,high_school,False,True
11339,37,basic_6y,married,basic_6y,False,True
11340,28,basic_9y,married,basic_9y,False,False
11341,52,basic_4y,married,basic_4y,False,False
11342,25,high_school,married,high_school,False,False
11343,28,basic_9y,married,basic_9y,False,True
11344,36,high_school,married,high_school,False,False
11345,47,basic_9y,single,basic_9y,False,False
11346,37,professional_course,married,professional_course,False,True
11347,57,basic_9y,married,basic_9y,False,True
11348,55,university_degree,married,university_degree,False,True
11349,39,professional_course,married,professional_course,False,True
11350,38,basic_9y,married,basic_9y,False,False
11351,56,,divorced,,False,False
11352,52,high_school,divorced,high_school,False,False
11353,52,high_school,married,high_school,False,False
11354,39,basic_9y,married,basic_9y,False,False
11355,32,university_degree,unknown,university_degree,False,False
11356,25,basic_9y,single,basic_9y,False,True
11357,31,high_school,married,high_school,False,False
11358,33,professional_course,divorced,professional_course,False,False
11359,36,university_degree,single,university_degree,False,True
11360,26,university_degree,single,university_degree,False,False
11361,46,university_degree,divorced,university_degree,False,True
11362,30,university_degree,married,university_degree,False,True
11363,36,basic_9y,divorced,basic_9y,False,False
11364,33,high_school,single,high_school,False,True
11365,57,high_school,divorced,high_school,False,False
11366,40,professional_course,married,professional_course,False,False
11367,41,basic_4y,married,basic_4y,False,True
11368,41,high_school,married,high_school,False,True
11369,30,basic_9y,married,basic_9y,False,False
11370,39,university_degree,divorced,university_degree,False,False
11371,52,basic_9y,married,basic_9y,False,True
11372,35,basic_9y,married,basic_9y,False,False
11373,40,professional_course,married,professional_course,False,False
11374,44,professional_course,married,professional_course,False,True
11375,35,basic_9y,married,basic_9y,False,True
11376,36,university_degree,divorced,university_degree,False,True
11377,56,high_school,married,high_school,False,False
11378,59,basic_9y,divorced,basic_9y,False,True
11379,36,high_school,married,high_school,False,True
11380,47,basic_4y,divorced,basic_4y,False,True
11381,50,basic_6y,married,basic_6y,False,True
11382,29,basic_6y,married,basic_6y,False,False
11383,45,basic_4y,divorced,basic_4y,False,True
11384,39,professional_course,married,professional_course,False,True
11385,48,basic_4y,married,basic_4y,False,False
11386,47,high_school,married,high_school,False,True
11387,38,university_degree,single,university_degree,False,True
11388,38,,married,,False,True
11389,51,high_school,married,high_school,False,False
11390,31,high_school,single,high_school,False,False
11391,43,high_school,married,high_school,False,True
11392,37,professional_course,single,professional_course,False,False
11393,33,university_degree,married,university_degree,False,False
11394,51,high_school,married,high_school,False,True
11395,37,high_school,married,high_school,False,True
11396,26,basic_9y,single,basic_9y,False,False
11397,31,basic_9y,married,basic_9y,False,True
11398,38,basic_6y,married,basic_6y,False,True
11399,54,basic_4y,divorced,basic_4y,False,True
11400,27,high_school,married,high_school,False,False
11401,36,professional_course,married,professional_course,False,False
11402,34,high_school,married,high_school,False,False
11403,40,basic_9y,married,basic_9y,False,True
11404,39,basic_6y,divorced,basic_6y,False,False
11405,36,high_school,married,high_school,False,False
11406,43,basic_9y,married,basic_9y,False,False
11407,33,high_school,married,high_school,False,True
11408,43,basic_4y,married,basic_4y,False,False
11409,31,university_degree,single,university_degree,False,False
11410,47,university_degree,divorced,university_degree,False,True
11411,44,basic_9y,married,basic_9y,False,False
11412,43,,married,,False,True
11413,30,basic_4y,single,basic_4y,False,True
11414,40,high_school,married,high_school,False,True
11415,40,university_degree,divorced,university_degree,False,True
11416,41,university_degree,married,university_degree,False,True
11417,45,basic_9y,married,basic_9y,False,False
11418,36,university_degree,married,university_degree,False,True
11419,34,basic_4y,married,basic_4y,False,True
11420,50,high_school,married,high_school,False,True
11421,38,university_degree,divorced,university_degree,False,False
11422,56,professional_course,married,professional_course,False,False
11423,38,high_school,married,high_school,False,False
11424,32,high_school,married,high_school,False,True
11425,29,university_degree,married,university_degree,False,False
11426,47,professional_course,married,professional_course,False,True
11427,47,university_degree,married,university_degree,False,False
11428,28,basic_9y,married,basic_9y,False,False
11429,35,basic_6y,married,basic_6y,False,False
11430,45,basic_9y,married,basic_9y,False,False
11431,46,basic_6y,married,basic_6y,False,False
11432,40,,married,,False,True
11433,31,basic_4y,married,basic_4y,False,False
11434,39,high_school,married,high_school,False,True
11435,31,university_degree,single,university_degree,False,False
11436,45,basic_9y,married,basic_9y,False,True
11437,49,university_degree,married,university_degree,False,True
11438,33,basic_6y,divorced,basic_6y,False,False
11439,38,basic_9y,single,basic_9y,False,False
11440,48,basic_4y,married,basic_4y,False,True
11441,48,basic_4y,married,basic_4y,False,False
11442,31,university_degree,single,university_degree,False,True
11443,47,basic_4y,divorced,basic_4y,False,True
11444,46,basic_9y,married,basic_9y,False,True
11445,49,university_degree,divorced,university_degree,False,True
11446,51,university_degree,married,university_degree,False,True
11447,36,basic_4y,divorced,basic_4y,False,False
11448,29,basic_9y,single,basic_9y,False,False
11449,45,basic_9y,married,basic_9y,False,False
11450,40,professional_course,married,professional_course,False,True
11451,39,university_degree,married,university_degree,False,True
11452,49,,divorced,,False,False
11453,29,basic_9y,single,basic_9y,False,False
11454,29,basic_9y,single,basic_9y,False,False
11455,52,high_school,married,high_school,False,True
11456,29,basic_9y,single,basic_9y,False,False
11457,58,university_degree,married,university_degree,False,False
11458,37,high_school,married,high_school,False,False
11459,34,university_degree,married,university_degree,False,True
11460,35,university_degree,married,university_degree,False,False
11461,49,basic_4y,married,basic_4y,False,False
11462,49,basic_4y,married,basic_4y,False,False
11463,56,basic_4y,divorced,basic_4y,False,False
11464,34,university_degree,married,university_degree,False,False
11465,40,basic_9y,married,basic_9y,False,True
11466,29,university_degree,married,university_degree,False,True
11467,40,basic_9y,married,basic_9y,False,False
11468,59,basic_4y,divorced,basic_4y,False,True
11469,37,high_school,married,high_school,False,True
11470,37,high_school,married,high_school,False,False
11471,49,basic_4y,married,basic_4y,False,False
11472,40,university_degree,married,university_degree,False,False
11473,57,university_degree,married,university_degree,False,False
11474,37,basic_6y,married,basic_6y,False,True
11475,40,basic_9y,divorced,basic_9y,False,True
11476,40,university_degree,divorced,university_degree,False,True
11477,47,,married,,False,True
11478,40,,married,,False,False
11479,50,professional_course,divorced,professional_course,False,True
11480,34,basic_9y,divorced,basic_9y,False,True
11481,46,basic_6y,married,basic_6y,False,False
11482,48,basic_9y,married,basic_9y,False,False
11483,36,basic_4y,married,basic_4y,False,True
11484,53,,married,,False,False
11485,30,basic_4y,single,basic_4y,False,False
11486,53,basic_9y,divorced,basic_9y,False,False
11487,30,professional_course,married,professional_course,False,False
11488,32,basic_6y,single,basic_6y,False,True
11489,46,high_school,divorced,high_school,False,False
11490,32,high_school,married,high_school,False,False
11491,37,high_school,married,high_school,False,False
11492,42,basic_6y,married,basic_6y,False,False
11493,49,high_school,divorced,high_school,False,True
11494,37,university_degree,married,university_degree,False,False
11495,42,high_school,married,high_school,False,False
11496,24,high_school,single,high_school,False,True
11497,57,high_school,married,high_school,False,True
11498,47,high_school,married,high_school,False,True
11499,47,basic_6y,married,basic_6y,False,False
11500,38,basic_9y,married,basic_9y,False,False
11501,33,basic_4y,married,basic_4y,False,False
11502,43,basic_4y,married,basic_4y,False,False
11503,51,basic_9y,married,basic_9y,False,False
